record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
529,881,5,18,1978,18,DM,F,35.0,41.0
530,882,5,18,1978,11,DS,M,52.0,118.0
531,883,5,18,1978,17,PM,F,20.0,22.0
532,884,5,18,1978,18,DS,M,49.0,102.0
533,885,5,18,1978,11,DM,M,36.0,42.0
534,886,5,18,1978,3,NL,F,27.334412974478006,182.0
535,887,5,18,1978,11,DM,F,34.0,29.0
536,888,5,18,1978,17,DM,M,34.0,23.0
537,889,5,18,1978,18,DS,F,50.0,138.0
538,890,5,18,1978,17,DS,M,49.0,131.0
539,891,5,18,1978,17,DM,M,35.0,41.0
540,892,5,18,1978,17,DS,F,50.0,115.0
541,893,5,18,1978,14,DS,F,48.0,121.0
542,894,5,18,1978,17,DM,F,35.0,38.0
543,895,5,18,1978,4,DS,M,50.0,126.0
544,896,5,18,1978,4,DS,F,50.0,120.0
545,897,5,18,1978,11,PP,M,21.0,15.0
546,898,5,18,1978,11,DM,F,35.0,29.0
547,899,5,18,1978,18,DM,F,33.0,43.0
548,900,5,18,1978,15,DM,M,37.0,41.0
549,901,5,18,1978,4,DS,F,48.0,68.0
550,902,5,18,1978,4,DS,M,27.334412974478006,83.0
551,904,5,18,1978,11,DS,F,52.0,97.0
552,905,5,18,1978,17,DM,M,33.0,21.0
553,906,5,18,1978,11,DM,M,34.0,21.0
554,907,5,18,1978,14,DM,F,36.0,44.0
555,908,5,18,1978,17,DO,M,33.0,18.0
556,909,5,18,1978,4,DM,M,36.0,40.0
557,910,5,18,1978,17,DM,F,37.0,41.0
558,911,5,19,1978,9,DS,F,48.0,129.0
559,912,5,19,1978,2,DS,M,27.334412974478006,148.0
560,913,5,19,1978,1,DM,M,37.0,42.0
561,914,5,19,1978,2,DM,F,27.334412974478006,41.0
562,915,5,19,1978,13,OT,F,18.0,24.0
563,916,5,19,1978,8,DS,F,50.0,108.0
564,917,5,19,1978,1,DS,M,52.0,160.0
565,918,5,19,1978,2,OT,F,21.0,30.0
566,919,5,19,1978,8,DO,M,35.0,54.0
567,920,5,19,1978,8,PF,F,15.0,7.0
568,921,5,19,1978,8,DS,F,48.0,125.0
569,922,5,19,1978,1,DS,M,50.0,100.0
570,923,5,19,1978,1,DM,M,34.0,21.0
571,924,5,19,1978,2,DM,M,37.0,49.0
572,925,5,19,1978,9,DM,M,36.0,35.0
573,926,5,19,1978,1,DO,M,35.0,37.0
574,927,5,19,1978,9,DS,F,48.0,64.0
575,928,5,19,1978,1,DS,F,27.334412974478006,131.0
576,929,5,19,1978,1,DS,M,48.0,54.0
577,930,5,19,1978,2,DM,M,36.0,44.0
578,931,5,19,1978,9,DS,F,46.0,90.0
579,932,5,19,1978,1,DM,F,37.0,39.0
580,933,5,19,1978,2,PP,F,20.0,13.0
581,934,5,19,1978,2,DS,F,47.0,114.0
582,937,6,8,1978,12,DS,M,27.334412974478006,90.0
583,938,6,8,1978,20,DM,M,38.0,46.0
584,939,6,8,1978,8,DS,F,51.0,110.0
585,940,6,8,1978,11,DS,M,51.0,119.0
586,941,6,8,1978,17,DM,M,36.0,29.0
587,942,6,8,1978,20,DM,M,32.0,48.0
588,944,6,8,1978,9,DS,F,50.0,124.0
589,945,6,8,1978,12,DS,F,49.0,84.0
590,946,6,8,1978,11,DM,F,36.0,43.0
591,947,6,8,1978,17,DM,F,33.0,43.0
592,948,6,8,1978,9,DM,M,37.0,40.0
593,949,6,8,1978,22,DS,F,49.0,120.0
594,950,6,8,1978,8,DO,F,34.0,55.0
595,951,6,8,1978,17,OL,F,21.0,29.0
596,952,6,8,1978,20,DM,F,34.0,26.0
597,953,6,8,1978,12,DS,F,52.0,115.0
598,954,6,8,1978,22,DM,M,36.0,45.0
599,955,6,8,1978,9,DS,M,47.0,70.0
600,956,6,8,1978,17,DS,F,49.0,123.0
601,957,6,8,1978,12,DM,F,33.0,16.0
602,958,6,8,1978,20,DM,F,36.0,42.0
603,959,6,8,1978,8,DS,F,47.0,125.0
604,960,6,8,1978,12,DM,M,27.334412974478006,19.0
605,961,6,8,1978,8,DO,M,36.0,55.0
606,962,6,8,1978,22,DS,F,47.0,117.0
607,963,6,8,1978,17,DS,M,50.0,133.0
608,964,6,8,1978,9,DM,M,36.0,36.0
609,965,6,8,1978,9,DS,F,27.334412974478006,71.0
610,966,6,8,1978,17,DM,M,35.0,29.0
611,967,6,8,1978,22,DS,F,49.0,99.0
612,968,6,8,1978,22,PF,M,13.0,7.0
613,969,6,8,1978,21,PF,M,15.0,8.0
614,970,6,8,1978,12,DM,F,27.334412974478006,39.0
615,971,6,8,1978,17,NL,F,32.0,135.0
616,972,6,8,1978,9,DS,F,27.334412974478006,94.0
617,973,6,8,1978,9,DS,F,47.0,100.0
618,974,6,8,1978,11,DS,F,49.0,98.0
619,975,6,8,1978,17,DM,F,35.0,43.0
620,976,6,8,1978,8,PF,F,15.0,8.0
621,977,6,8,1978,17,DO,M,34.0,23.0
622,978,6,8,1978,21,OT,M,18.0,12.0
623,979,6,8,1978,11,DM,M,27.334412974478006,26.0
624,980,6,8,1978,20,DS,M,51.0,124.0
625,981,6,8,1978,11,PP,M,21.0,15.0
626,982,6,8,1978,12,DS,F,51.0,84.0
627,987,6,9,1978,6,DM,M,36.0,24.0
628,989,6,9,1978,4,DS,M,50.0,122.0
629,990,6,9,1978,2,NL,M,27.334412974478006,200.0
630,991,6,9,1978,13,PP,M,23.0,17.0
631,992,6,9,1978,14,DM,M,38.0,46.0
632,993,6,9,1978,2,DS,M,54.0,149.0
633,994,6,9,1978,18,DM,F,33.0,23.0
634,995,6,9,1978,2,PF,M,16.0,8.0
635,996,6,9,1978,18,DS,F,48.0,136.0
636,997,6,9,1978,18,DS,M,49.0,102.0
637,998,6,9,1978,14,DS,F,51.0,122.0
638,999,6,9,1978,18,DM,F,34.0,40.0
639,1000,6,9,1978,5,DS,F,46.0,71.0
640,1001,6,9,1978,18,DM,F,34.0,42.0
641,1002,6,9,1978,14,SS,M,27.334412974478006,130.0
642,1003,6,9,1978,1,DS,M,53.0,160.0
643,1004,6,9,1978,6,DS,F,50.0,82.0
644,1005,6,9,1978,5,DS,M,54.0,134.0
645,1006,6,9,1978,6,DM,M,37.0,38.0
646,1007,6,9,1978,1,DM,F,37.0,40.0
647,1008,6,9,1978,18,DM,F,32.0,37.0
648,1009,6,9,1978,3,OT,F,20.0,29.0
649,1010,6,9,1978,13,DS,F,47.0,107.0
650,1011,6,9,1978,1,DS,M,52.0,100.0
651,1012,6,9,1978,6,DS,M,46.0,32.0
652,1013,6,9,1978,1,DO,M,35.0,38.0
653,1014,6,9,1978,6,DS,F,50.0,73.0
654,1015,6,9,1978,1,DS,F,27.334412974478006,134.0
655,1016,6,9,1978,4,DS,F,49.0,119.0
656,1017,6,9,1978,5,DM,F,36.0,50.0
657,1018,6,9,1978,2,DM,M,36.0,43.0
658,1019,6,9,1978,1,DS,F,49.0,59.0
659,1020,6,9,1978,16,DM,M,38.0,48.0
660,1021,6,9,1978,1,DS,M,49.0,58.0
661,1022,6,9,1978,6,DM,M,37.0,41.0
662,1023,6,9,1978,4,DS,F,49.0,81.0
663,1024,6,9,1978,4,DS,M,50.0,93.0
664,1025,6,9,1978,14,DM,M,35.0,28.0
665,1026,6,9,1978,13,OL,M,22.0,44.0
666,1027,6,9,1978,13,OT,F,19.0,28.0
667,1028,6,9,1978,13,DM,F,36.0,24.0
668,1029,6,9,1978,18,NL,M,32.0,232.0
669,1031,7,7,1978,9,DS,F,51.0,127.0
670,1032,7,7,1978,11,PP,M,22.0,16.0
671,1033,7,7,1978,12,DM,F,38.0,44.0
672,1034,7,7,1978,17,DM,M,35.0,35.0
673,1035,7,7,1978,12,DM,M,31.0,17.0
674,1036,7,7,1978,12,DS,F,51.0,122.0
675,1037,7,7,1978,11,DS,M,52.0,122.0
676,1038,7,7,1978,20,DM,F,33.0,32.0
677,1039,7,7,1978,11,DM,F,37.0,48.0
678,1040,7,7,1978,12,DS,M,53.0,95.0
679,1041,7,7,1978,17,DM,M,37.0,45.0
680,1042,7,7,1978,8,DO,M,35.0,51.0
681,1043,7,7,1978,17,DM,M,36.0,47.0
682,1044,7,7,1978,22,DS,F,50.0,119.0
683,1045,7,7,1978,8,DS,F,49.0,124.0
684,1046,7,7,1978,12,DS,F,51.0,87.0
685,1047,7,7,1978,6,DS,F,50.0,85.0
686,1049,7,7,1978,9,DM,M,37.0,36.0
687,1050,7,7,1978,22,DS,F,49.0,123.0
688,1051,7,7,1978,8,DS,F,50.0,111.0
689,1052,7,7,1978,17,DM,F,33.0,39.0
690,1053,7,7,1978,12,DM,M,35.0,27.0
691,1054,7,7,1978,22,DS,F,52.0,105.0
692,1055,7,7,1978,17,DS,M,51.0,132.0
693,1056,7,7,1978,17,DM,F,36.0,45.0
694,1057,7,7,1978,11,DS,F,51.0,96.0
695,1058,7,7,1978,12,DM,F,35.0,40.0
696,1059,7,7,1978,17,DS,F,48.0,120.0
697,1060,7,7,1978,12,DM,M,37.0,43.0
698,1061,7,7,1978,2,DM,F,38.0,46.0
699,1062,7,7,1978,2,DM,F,37.0,43.0
700,1063,7,7,1978,9,DS,F,49.0,86.0
701,1064,7,7,1978,21,PF,M,16.0,8.0
702,1065,7,7,1978,9,DM,M,37.0,34.0
703,1066,7,7,1978,12,DS,M,52.0,106.0
704,1067,7,7,1978,12,OT,F,19.0,22.0
705,1068,7,7,1978,17,OL,F,20.0,29.0
706,1069,7,7,1978,9,DS,F,50.0,98.0
707,1070,7,7,1978,17,DO,M,35.0,33.0
708,1075,7,8,1978,13,DM,M,38.0,46.0
709,1076,7,8,1978,15,PP,F,21.0,12.0
710,1077,7,8,1978,4,DS,M,50.0,130.0
711,1078,7,8,1978,15,PP,F,23.0,10.0
712,1079,7,8,1978,18,DS,M,50.0,106.0
713,1080,7,8,1978,14,DM,F,36.0,39.0
714,1081,7,8,1978,14,NL,M,33.0,113.0
715,1082,7,8,1978,1,DM,F,38.0,45.0
716,1083,7,8,1978,3,NL,F,34.0,115.0
717,1084,7,8,1978,4,DM,F,36.0,36.0
718,1085,7,8,1978,18,DM,M,36.0,24.0
719,1086,7,8,1978,14,DS,F,51.0,120.0
720,1087,7,8,1978,3,NL,M,34.0,190.0
721,1088,7,8,1978,14,PP,M,23.0,10.0
722,1089,7,8,1978,16,DM,M,38.0,48.0
723,1090,7,8,1978,18,DM,F,35.0,29.0
724,1091,7,8,1978,18,DS,F,51.0,131.0
725,1092,7,8,1978,13,DM,F,36.0,34.0
726,1093,7,8,1978,1,DS,M,51.0,101.0
727,1094,7,8,1978,18,DM,F,34.0,37.0
728,1095,7,8,1978,5,DM,F,36.0,47.0
729,1096,7,8,1978,5,DS,M,52.0,133.0
730,1097,7,8,1978,1,DS,M,51.0,63.0
731,1098,7,8,1978,16,DM,M,36.0,46.0
732,1099,7,8,1978,4,DS,F,49.0,81.0
733,1100,7,8,1978,5,DS,M,50.0,71.0
734,1101,7,8,1978,1,DS,F,27.334412974478006,65.0
735,1102,7,8,1978,4,DS,F,49.0,80.0
736,1103,7,8,1978,1,DS,F,27.334412974478006,130.0
737,1104,7,8,1978,14,DM,F,38.0,47.0
738,1105,7,8,1978,4,DS,F,51.0,118.0
739,1106,7,8,1978,4,DS,M,51.0,91.0
740,1107,8,4,1978,12,DS,F,49.0,120.0
741,1108,8,4,1978,17,PE,M,20.0,19.0
742,1109,8,4,1978,22,DM,M,37.0,45.0
743,1110,8,4,1978,17,PE,F,19.0,14.0
744,1111,8,4,1978,8,DS,F,51.0,122.0
745,1112,8,4,1978,17,DM,M,35.0,37.0
746,1113,8,4,1978,20,DM,F,35.0,36.0
747,1114,8,4,1978,21,OT,F,27.334412974478006,19.0
748,1115,8,4,1978,12,DS,F,49.0,95.0
749,1116,8,4,1978,12,PP,M,22.0,18.0
750,1117,8,4,1978,20,OL,M,20.0,17.0
751,1118,8,4,1978,17,DS,F,48.0,123.0
752,1119,8,4,1978,12,NL,M,33.0,189.0
753,1120,8,4,1978,11,DM,F,30.0,17.0
754,1121,8,4,1978,17,DM,M,38.0,50.0
755,1122,8,4,1978,11,DS,M,53.0,126.0
756,1123,8,4,1978,17,DM,F,33.0,44.0
757,1124,8,4,1978,21,PF,M,15.0,8.0
758,1125,8,4,1978,12,DM,M,38.0,44.0
759,1126,8,4,1978,20,PP,F,22.0,13.0
760,1127,8,4,1978,9,DM,M,37.0,39.0
761,1128,8,4,1978,22,DS,F,52.0,115.0
762,1129,8,4,1978,17,DO,M,35.0,38.0
763,1130,8,4,1978,17,DS,M,51.0,138.0
764,1131,8,4,1978,20,NL,F,33.0,179.0
765,1132,8,4,1978,19,PM,F,27.334412974478006,21.0
766,1133,8,4,1978,12,DS,M,52.0,105.0
767,1134,8,4,1978,11,DM,F,35.0,43.0
768,1135,8,4,1978,21,PP,M,19.0,14.0
769,1136,8,4,1978,12,DM,M,35.0,32.0
770,1137,8,4,1978,8,DM,F,36.0,36.0
771,1138,8,4,1978,9,DM,M,38.0,40.0
772,1139,8,4,1978,11,DM,M,37.0,36.0
773,1140,8,4,1978,19,PM,M,20.0,19.0
774,1141,8,4,1978,9,DS,F,47.0,139.0
775,1142,8,4,1978,21,OL,M,20.0,20.0
776,1143,8,4,1978,11,DS,F,52.0,108.0
777,1144,8,4,1978,19,OT,M,19.0,12.0
778,1145,8,4,1978,12,DM,F,37.0,39.0
779,1146,8,4,1978,17,NL,F,32.0,149.0
780,1148,8,5,1978,6,DM,F,38.0,43.0
781,1149,8,5,1978,16,DM,M,38.0,48.0
782,1150,8,5,1978,18,DM,F,36.0,33.0
783,1151,8,5,1978,2,DS,M,52.0,165.0
784,1152,8,5,1978,13,DM,F,37.0,41.0
785,1153,8,5,1978,18,DS,M,49.0,112.0
786,1154,8,5,1978,4,DM,F,36.0,35.0
787,1155,8,5,1978,6,DS,F,50.0,100.0
788,1157,8,5,1978,4,DM,F,34.0,34.0
789,1158,8,5,1978,5,DS,F,48.0,88.0
790,1159,8,5,1978,2,DM,F,36.0,31.0
791,1160,8,5,1978,14,DS,F,49.0,123.0
792,1161,8,5,1978,6,PF,F,16.0,6.0
793,1162,8,5,1978,5,DS,M,53.0,137.0
794,1164,8,5,1978,2,NL,M,34.0,199.0
795,1166,8,5,1978,4,DS,M,48.0,96.0
796,1167,8,5,1978,18,DM,F,34.0,41.0
797,1168,8,5,1978,15,NL,F,31.0,196.0
798,1169,8,5,1978,1,DS,M,51.0,100.0
799,1170,8,5,1978,6,DM,M,37.0,40.0
800,1171,8,5,1978,1,DS,F,27.334412974478006,130.0
801,1172,8,5,1978,6,DS,F,49.0,98.0
802,1173,8,5,1978,13,DM,F,37.0,34.0
803,1174,8,5,1978,13,OL,F,21.0,29.0
804,1176,8,5,1978,18,DM,F,33.0,36.0
805,1177,8,5,1978,14,DM,M,35.0,36.0
806,1178,8,5,1978,16,DM,M,38.0,49.0
807,1179,8,5,1978,18,DM,M,35.0,30.0
808,1180,8,5,1978,4,DS,F,48.0,83.0
809,1181,8,5,1978,15,PP,F,21.0,14.0
810,1182,8,5,1978,1,DS,F,50.0,88.0
811,1183,8,5,1978,2,DM,F,37.0,47.0
812,1184,8,5,1978,14,DM,F,36.0,43.0
813,1185,8,5,1978,1,DS,F,51.0,136.0
814,1186,8,5,1978,4,DS,F,47.0,82.0
815,1187,8,5,1978,16,OL,F,27.334412974478006,33.0
816,1188,8,5,1978,1,DS,M,51.0,70.0
817,1189,8,5,1978,4,DS,F,50.0,119.0
818,1191,8,5,1978,5,DS,F,51.0,115.0
819,1196,9,3,1978,17,OL,F,21.0,33.0
820,1197,9,3,1978,12,NL,F,27.334412974478006,158.0
821,1198,9,3,1978,17,DM,M,37.0,46.0
822,1199,9,3,1978,12,DS,M,51.0,107.0
823,1200,9,3,1978,11,DS,M,51.0,126.0
824,1201,9,3,1978,12,PP,M,23.0,19.0
825,1202,9,3,1978,7,PE,F,30.0,24.0
826,1203,9,3,1978,11,DM,F,35.0,45.0
827,1204,9,3,1978,12,NL,M,27.334412974478006,189.0
828,1205,9,3,1978,8,DS,F,52.0,122.0
829,1206,9,3,1978,20,DM,F,37.0,39.0
830,1207,9,3,1978,12,DM,F,35.0,31.0
831,1208,9,3,1978,11,DM,M,36.0,30.0
832,1209,9,3,1978,12,DS,F,51.0,124.0
833,1210,9,3,1978,8,DO,M,35.0,54.0
834,1211,9,3,1978,9,DS,F,51.0,133.0
835,1212,9,3,1978,17,DS,F,51.0,122.0
836,1213,9,3,1978,22,DS,F,27.334412974478006,110.0
837,1214,9,3,1978,21,PF,M,16.0,7.0
838,1215,9,3,1978,17,DM,M,39.0,52.0
839,1216,9,3,1978,17,DM,M,39.0,49.0
840,1217,9,3,1978,20,PF,M,16.0,8.0
841,1218,9,3,1978,7,PE,M,21.0,19.0
842,1219,9,3,1978,9,DM,M,38.0,43.0
843,1220,9,3,1978,20,NL,F,31.0,181.0
844,1221,9,3,1978,11,PP,F,22.0,14.0
845,1222,9,3,1978,11,OT,M,20.0,24.0
846,1223,9,3,1978,22,DS,F,50.0,128.0
847,1224,9,3,1978,17,DS,M,51.0,136.0
848,1225,9,3,1978,9,DS,F,50.0,100.0
849,1226,9,3,1978,17,DM,F,34.0,44.0
850,1227,9,3,1978,11,PP,M,22.0,13.0
851,1228,9,3,1978,8,DM,F,36.0,40.0
852,1229,9,3,1978,9,DM,M,38.0,41.0
853,1230,9,3,1978,19,PF,M,16.0,6.0
854,1231,9,3,1978,20,DS,M,51.0,127.0
855,1232,9,3,1978,9,PF,M,15.0,7.0
856,1233,9,3,1978,21,OL,M,21.0,24.0
857,1234,9,3,1978,8,DS,F,49.0,134.0
858,1235,9,3,1978,11,OT,F,20.0,20.0
859,1236,9,3,1978,21,PP,M,22.0,15.0
860,1238,9,3,1978,22,DS,F,50.0,125.0
861,1239,9,3,1978,12,DS,F,50.0,100.0
862,1240,9,3,1978,19,PE,F,20.0,13.0
863,1241,9,3,1978,12,DM,M,34.0,37.0
864,1242,9,3,1978,8,DM,F,35.0,40.0
865,1243,9,3,1978,9,DS,F,47.0,114.0
866,1244,9,3,1978,11,DS,F,52.0,110.0
867,1245,9,3,1978,11,DM,M,38.0,41.0
868,1246,9,3,1978,8,PF,M,15.0,8.0
869,1247,9,3,1978,12,DM,M,38.0,47.0
870,1250,9,4,1978,3,NL,F,34.0,141.0
871,1251,9,4,1978,6,DM,F,38.0,46.0
872,1252,9,4,1978,14,DM,F,36.0,40.0
873,1253,9,4,1978,13,OL,M,21.0,36.0
874,1254,9,4,1978,18,DS,M,52.0,107.0
875,1255,9,4,1978,4,DM,F,37.0,39.0
876,1256,9,4,1978,3,OT,M,21.0,27.0
877,1257,9,4,1978,3,PP,F,21.0,13.0
878,1259,9,4,1978,14,DM,M,36.0,47.0
879,1260,9,4,1978,18,DS,F,48.0,134.0
880,1261,9,4,1978,2,NL,M,32.0,197.0
881,1262,9,4,1978,5,DM,F,36.0,39.0
882,1263,9,4,1978,13,DS,F,48.0,86.0
883,1264,9,4,1978,15,PP,F,20.0,15.0
884,1265,9,4,1978,15,PF,F,16.0,6.0
885,1266,9,4,1978,2,DS,M,53.0,158.0
886,1267,9,4,1978,4,DS,M,51.0,118.0
887,1268,9,4,1978,1,DS,F,48.0,123.0
888,1269,9,4,1978,2,DM,F,38.0,41.0
889,1270,9,4,1978,5,DM,F,35.0,49.0
890,1271,9,4,1978,1,DS,M,51.0,124.0
891,1272,9,4,1978,2,DM,F,36.0,42.0
892,1274,9,4,1978,6,DS,F,51.0,106.0
893,1275,9,4,1978,3,PF,F,17.0,7.0
894,1276,9,4,1978,18,DM,M,35.0,38.0
895,1277,9,4,1978,2,DM,F,38.0,47.0
896,1278,9,4,1978,6,DS,F,49.0,114.0
897,1280,9,4,1978,5,DS,M,52.0,140.0
898,1282,9,4,1978,4,PF,F,16.0,6.0
899,1283,9,4,1978,2,PE,F,20.0,20.0
900,1284,9,4,1978,6,DO,M,33.0,45.0
901,1285,9,4,1978,14,NL,M,32.0,118.0
902,1286,9,4,1978,3,OT,F,20.0,28.0
903,1287,9,4,1978,13,DS,F,48.0,112.0
904,1288,9,4,1978,1,OT,M,19.0,20.0
905,1289,9,4,1978,14,DM,F,36.0,47.0
906,1291,9,4,1978,5,DM,F,37.0,38.0
907,1292,9,4,1978,4,DS,F,47.0,77.0
908,1293,9,4,1978,5,DS,F,51.0,126.0
909,1294,9,4,1978,2,PP,M,21.0,19.0
910,1295,9,4,1978,18,PE,F,18.0,16.0
911,1296,9,4,1978,1,DS,F,52.0,138.0
912,1297,9,4,1978,4,DS,F,52.0,125.0
913,1298,9,4,1978,5,DS,F,51.0,106.0
914,1299,9,4,1978,6,DM,M,34.0,43.0
915,1300,9,4,1978,13,DM,F,37.0,38.0
916,1301,9,4,1978,2,PE,M,20.0,17.0
917,1302,9,4,1978,4,DM,F,36.0,37.0
918,1305,10,6,1978,1,DS,F,47.0,120.0
919,1306,10,6,1978,1,DM,F,34.0,38.0
920,1307,10,6,1978,1,DS,M,50.0,125.0
921,1309,10,6,1978,1,DM,F,36.0,51.0
922,1310,10,7,1978,20,DM,F,36.0,41.0
923,1311,10,7,1978,9,OT,M,20.0,18.0
924,1312,10,7,1978,11,DM,F,34.0,45.0
925,1313,10,7,1978,17,OL,M,20.0,30.0
926,1314,10,7,1978,8,DS,F,50.0,118.0
927,1315,10,7,1978,11,DS,M,50.0,108.0
928,1316,10,7,1978,21,OL,M,20.0,30.0
929,1317,10,7,1978,11,DM,M,37.0,45.0
930,1318,10,7,1978,11,PP,F,21.0,15.0
931,1320,10,7,1978,20,DM,F,35.0,35.0
932,1321,10,7,1978,8,DO,M,36.0,50.0
933,1322,10,7,1978,12,DM,F,37.0,41.0
934,1323,10,7,1978,22,DS,F,51.0,112.0
935,1324,10,7,1978,9,DM,F,37.0,41.0
936,1325,10,7,1978,9,DS,F,50.0,129.0
937,1326,10,7,1978,20,DS,M,52.0,131.0
938,1327,10,7,1978,11,DO,M,34.0,45.0
939,1328,10,7,1978,17,DM,F,35.0,41.0
940,1329,10,7,1978,12,DM,M,36.0,40.0
941,1330,10,7,1978,17,DS,M,52.0,134.0
942,1331,10,7,1978,9,DS,M,50.0,132.0
943,1332,10,7,1978,17,DM,F,37.0,42.0
944,1333,10,7,1978,17,DS,F,50.0,121.0
945,1334,10,7,1978,12,DS,F,51.0,120.0
946,1335,10,7,1978,9,DS,F,50.0,98.0
947,1336,10,7,1978,22,DS,F,50.0,124.0
948,1338,10,7,1978,8,DS,F,27.334412974478006,129.0
949,1339,10,7,1978,17,DM,M,38.0,48.0
950,1340,10,7,1978,11,DS,F,49.0,118.0
951,1341,10,7,1978,9,DM,M,37.0,37.0
952,1342,10,7,1978,9,DS,F,50.0,99.0
953,1343,10,7,1978,11,PF,F,15.0,6.0
954,1344,10,7,1978,11,DM,M,38.0,38.0
955,1346,10,7,1978,11,DM,F,35.0,41.0
956,1348,10,7,1978,8,DM,F,36.0,35.0
957,1351,10,8,1978,2,PF,M,15.0,6.0
958,1353,10,8,1978,4,DM,F,35.0,36.0
959,1354,10,8,1978,5,OT,F,21.0,20.0
960,1355,10,8,1978,5,OT,M,20.0,19.0
961,1356,10,8,1978,14,DM,F,36.0,37.0
962,1357,10,8,1978,18,PF,F,15.0,7.0
963,1358,10,8,1978,5,DS,M,52.0,131.0
964,1359,10,8,1978,13,DM,F,37.0,37.0
965,1360,10,8,1978,18,DS,M,48.0,113.0
966,1363,10,8,1978,18,DS,M,49.0,112.0
967,1364,10,8,1978,14,DS,F,50.0,121.0
968,1365,10,8,1978,2,DS,M,53.0,149.0
969,1367,10,8,1978,6,DS,F,52.0,110.0
970,1368,10,8,1978,15,PP,F,21.0,16.0
971,1369,10,8,1978,6,DM,M,37.0,38.0
972,1370,10,8,1978,2,DM,F,36.0,39.0
973,1371,10,8,1978,4,DS,M,53.0,115.0
974,1372,10,8,1978,13,PF,F,15.0,7.0
975,1373,10,8,1978,18,DS,F,51.0,135.0
976,1375,10,8,1978,13,PP,M,23.0,20.0
977,1376,10,8,1978,6,DS,F,48.0,102.0
978,1378,10,8,1978,18,PP,M,21.0,16.0
979,1379,10,8,1978,14,DM,M,38.0,45.0
980,1380,10,8,1978,3,PF,F,16.0,6.0
981,1381,10,8,1978,5,OT,F,20.0,25.0
982,1382,10,8,1978,2,DM,F,38.0,42.0
983,1383,10,8,1978,5,DM,F,36.0,46.0
984,1384,10,8,1978,13,DS,F,48.0,106.0
985,1385,10,8,1978,13,OL,F,20.0,24.0
986,1386,10,8,1978,15,PF,F,15.0,7.0
987,1387,10,8,1978,4,DS,F,51.0,120.0
988,1389,10,8,1978,13,DM,F,37.0,37.0
989,1390,10,8,1978,5,OT,M,20.0,25.0
990,1391,10,8,1978,13,OL,M,20.0,34.0
991,1392,10,8,1978,6,DM,M,36.0,45.0
992,1394,10,8,1978,18,DM,M,36.0,39.0
993,1395,10,8,1978,19,PE,F,27.334412974478006,18.0
994,1396,11,4,1978,9,DM,M,35.0,42.0
995,1397,11,4,1978,11,DM,F,36.0,37.0
996,1398,11,4,1978,17,DS,F,50.0,120.0
997,1399,11,4,1978,12,DS,F,50.0,116.0
998,1400,11,4,1978,19,PF,M,15.0,6.0
999,1401,11,4,1978,8,DS,F,49.0,124.0
1000,1402,11,4,1978,1,DM,F,36.0,39.0
1001,1403,11,4,1978,1,DS,M,27.334412974478006,133.0
1002,1404,11,4,1978,1,DS,F,47.0,125.0
1003,1405,11,4,1978,11,OT,F,20.0,23.0
1004,1406,11,4,1978,9,DM,F,37.0,38.0
1005,1407,11,4,1978,12,DM,M,36.0,32.0
1006,1408,11,4,1978,17,DM,F,33.0,40.0
1007,1409,11,4,1978,8,DO,M,35.0,54.0
1008,1410,11,4,1978,11,OL,M,20.0,33.0
1009,1411,11,4,1978,9,DS,F,50.0,126.0
1010,1412,11,4,1978,9,DS,M,48.0,136.0
1011,1413,11,4,1978,8,OL,F,20.0,28.0
1012,1414,11,4,1978,17,DS,M,27.334412974478006,137.0
1013,1415,11,4,1978,8,DM,F,35.0,37.0
1014,1416,11,4,1978,1,DM,F,35.0,39.0
1015,1417,11,4,1978,12,DM,F,35.0,42.0
1016,1418,11,4,1978,8,DO,F,32.0,45.0
1017,1419,11,4,1978,9,DM,F,33.0,39.0
1018,1420,11,4,1978,19,OT,M,20.0,21.0
1019,1421,11,4,1978,12,OT,F,21.0,22.0
1020,1422,11,4,1978,1,DS,M,52.0,130.0
1021,1423,11,4,1978,9,DS,F,50.0,101.0
1022,1424,11,4,1978,17,DO,F,31.0,45.0
1023,1425,11,4,1978,22,DS,F,49.0,129.0
1024,1426,11,4,1978,11,DM,M,37.0,45.0
1025,1427,11,4,1978,21,PF,F,15.0,6.0
1026,1428,11,4,1978,12,DM,M,37.0,45.0
1027,1429,11,4,1978,20,DS,M,50.0,130.0
1028,1430,11,4,1978,9,DM,M,37.0,39.0
1029,1431,11,4,1978,9,DS,F,46.0,108.0
1030,1432,11,4,1978,11,OL,F,20.0,28.0
1031,1433,11,4,1978,17,DM,M,39.0,49.0
1032,1434,11,4,1978,11,DM,M,38.0,39.0
1033,1435,11,4,1978,17,SH,M,29.0,89.0
1034,1436,11,4,1978,8,OT,F,20.0,24.0
1035,1439,11,5,1978,6,DM,M,35.0,43.0
1036,1440,11,5,1978,4,DM,F,36.0,36.0
1037,1441,11,5,1978,6,DM,F,36.0,41.0
1038,1442,11,5,1978,13,DM,F,39.0,40.0
1039,1443,11,5,1978,5,OT,M,20.0,21.0
1040,1444,11,5,1978,18,DM,F,34.0,37.0
1041,1445,11,5,1978,6,DM,F,35.0,36.0
1042,1447,11,5,1978,6,DS,F,50.0,111.0
1043,1448,11,5,1978,14,DM,M,37.0,45.0
